nome,instituicao,titulacao,linhas_pesquisa,curriculo_lattes,pontuacao_PA,pontuacao_S,pontuacao_C,pontuacao_F,pontuacao_media,classificacao_PA,classificacao_S,classificacao_C,classificacao_F,fator_N1,fator_N2,classificacao_final,justificativa_classificacao,arquivo_origem,timestamp,rank,rank_categoria,PA_PA1,PA_PA2,PA_PA3,PA_PA4,S_S1,S_S2,S_S3,C_C1,C_C2,C_C3,C_C4,C_C5,F_F1,F_F2,F_F3,F_F4,N_N1,N_N2
Pietro Ciancaglini,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Titular,"Obtenção, solubilização, isolamento/purificação e reconstituição de proteínas de membrana em sistemas lipossomais; Investigação do papel das vesículas extracelulares (VEs) na iniciação, propagação, regeneração e modelagem da mineralização biológica.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Pietro_Ciancaglini_20250907_130258.json,2025-09-23T14:24:55.425563,46,42,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Principais Técnicas Experimentais Utilizadas,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Principais_Técnicas_Experimentais_Utilizadas_20250907_130258.json,2025-09-23T14:25:35.448476,86,43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rafael Martos Buoro,Universidade de São Paulo,Professor Doutor,Química Analítica; Sensores Eletroquímicos Biomiméticos; Biossensores Eletroquímicos; Sustentabilidade em Eletroanálise; Solventes Eutéticos Profundos Naturais,,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Rafael_Martos_Buoro_20250907_130258.json,2025-09-23T14:26:35.479589,63,44,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Resumo das Linhas de Pesquisa,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Resumo_das_Linhas_de_Pesquisa_20250907_130258.json,2025-09-23T14:25:25.440841,81,45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ricardo Vessecchi Lourenço,"Universidade de São Paulo. Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Doutor em RDIDP,Termoquímica computacional; Reatividade e mecanismo de fragmentação de moléculas orgânicas em fase gasosa; Espectrometria de massas; Aplicação da química computacional em processos químicos relacionados à espectrometria de massas e interpretação de métodos espectroscópicos.,,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Ricardo_Vessecchi_Lourenço_20250907_130258.json,2025-09-23T14:26:25.476544,55,46,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Roberto Gomes de Souza Berlinck,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Titular,Química e biologia do metabolismo secundário de organismos vivos (invertebrados marinhos e micro-organismos); Descoberta de moléculas biológicas bioativas; Biossíntese e síntese de metabólitos secundários; Biotecnologia marinha e microbiana.,,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Roberto_Gomes_de_Souza_Berlinck_20250907_130258.json,2025-09-23T14:25:45.454626,62,47,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sergio Emanuel Galembeck,"Universidade de São Paulo (USP), Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Doutor 2,"Química quântica molecular e ligação química; Ligações de hidrogênio; Interações entre anéis aromáticos (""stacking""); Ligações intermoleculares; Aromaticidade; Química quântica computacional para o ensino universitário.",,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,MODERADA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.5, poucas categorias relevantes",FAPESP_Sergio_Emanuel_Galembeck_20250907_130258.json,2025-09-23T14:25:35.446692,38,48,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Stanislau Bogusz Junior,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor,"Desenvolvimento de métodos analíticos para questões relacionadas ao sabor, qualidade e aspectos de saúde dos componentes dos alimentos; síntese e caracterização físico-química de solventes eutéticos profundos naturais (NADES) para extração de compostos bioativos de resíduos agroindustriais.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Stanislau_Bogusz_Junior_20250907_130258.json,2025-09-23T14:26:35.480108,53,49,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Thereza Amélia Soares da Silva,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Thereza_Amélia_Soares_da_Silva_20250907_130258.json,2025-09-23T14:25:35.448303,87,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tomas Ferreira Domingues,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",,"Ecologia, ecofisiologia vegetal; funcionamento de ecossistemas tropicais, produtividade primária e ciclos biogeoquímicos; controle exercido pela vegetação sobre os ciclos de carbono, nitrogênio e água.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Tomas_Ferreira_Domingues_20250907_130258.json,2025-09-23T14:25:05.432022,74,51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vitor Hugo Polisel Pacces,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor e Pesquisador,"Desenvolvimento de ferramentas computacionais para sistemas de gestão da qualidade e química; Sistemas de Gestão da Qualidade em laboratórios, com ênfase em temas como: Boas Práticas de Laboratório (BPL), ISO/IEC 17025, validação de metodologias analíticas, desenvolvimento de ferramentas para químic",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Vitor_Hugo_Polisel_Pacces_20250907_130258.json,2025-09-23T14:25:55.458724,60,52,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wagner Ferreira dos Santos,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,"Bioquímica, Neuroquímica e Neurofarmacologia, com foco em compostos neuroativos de venenos de aranhas e vespas sociais, sistemas glutamatérgico e GABAérgico; Conservação de primatas do gênero Alouatta.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Wagner_Ferreira_dos_Santos_20250907_130258.json,2025-09-23T14:25:35.446371,68,53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wilfried Klein,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,"Fisiologia e Morfologia, com ênfase em Fisiologia Comparada e Morfologia Funcional; Vertebrados, respiração, ecofisiologia.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Wilfried_Klein_20250907_130258.json,2025-09-23T14:26:05.465925,90,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Álvaro José dos Santos Neto,Universidade de São Paulo,Professor Associado 2,"Ciências da Separação; Desenvolvimento e Utilização de Estratégias Modernas para o Preparo e Análise de Amostras Ambientais, Biológicas, Farmacêuticas, e de Alimentos; Técnicas Modernas de Preparo de Amostras; Cromatografia-Espectrometria de Massas; Cromatografia Líquida Miniaturizada; Análise de Fá",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Álvaro_José_dos_Santos_Neto_20250907_130258.json,2025-09-23T14:26:15.469924,54,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
