nome,instituicao,titulacao,linhas_pesquisa,curriculo_lattes,pontuacao_PA,pontuacao_S,pontuacao_C,pontuacao_F,pontuacao_media,classificacao_PA,classificacao_S,classificacao_C,classificacao_F,fator_N1,fator_N2,classificacao_final,justificativa_classificacao,arquivo_origem,timestamp,rank,rank_categoria,PA_PA1,PA_PA2,PA_PA3,PA_PA4,S_S1,S_S2,S_S3,C_C1,C_C2,C_C3,C_C4,C_C5,F_F1,F_F2,F_F3,F_F4,N_N1,N_N2
Juliana Cancino Bernardi,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professora Doutora,"Aplicação de técnicas analíticas em Nanomedicina; desenvolvimento de nanopartículas teranósticas, sistemas de entrega de medicamento, sensores e biossensores eletroquímicos.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Juliana_Cancino_Bernardi_20250907_130258.json,2025-09-23T14:25:05.433759,61,24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Igor Renato Bertoni Olivares,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Doutor,"Gestão de Qualidade em Laboratórios, ISO/IEC 17025, BPL, Validação de métodos, Estimativa de incerteza, Cartas de Controle, Produção de Materiais de Referência, Ensaios de Proficiência, Acreditação de processos de amostragem na área ambiental, Cromatografia, Técnicas de Preparo de Amostras.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Igor_Renato_Bertoni_Olivares_20250907_130258.json,2025-09-23T14:24:55.425748,49,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fernando Mauro Lanças,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Titular,"Técnicas de preparo de amostras, separação cromatográfica, acoplamento com espectrometria de massas, desenvolvimento de novos materiais para técnicas de separação, acoplamento on-line entre técnicas de preparo de amostras, cromatografia e espectrometria de massas.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Fernando_Mauro_Lanças_20250907_130258.json,2025-09-23T14:25:25.440463,41,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Germano Tremiliosi Filho,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Titular,"Química, Físico-Química, Eletroquímica, Materiais; Eletrocatálise, ciência de superfície, ciência de materiais, corrosão; eletrooxidação de CO, metanol, etanol e glicerol; modificação de superfícies monocristalinas; geração de hidrogênio; células a combustível; corrosão; fotoeletrocatálise; biomater",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Germano_Tremiliosi_Filho_20250907_130258.json,2025-09-23T14:25:45.454825,59,17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bruno Spinosa de Martinis,"Universidade de São Paulo (USP), Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado 3,"Química Analítica Forense, desenvolvimento de métodos analíticos para drogas de abuso, toxicologia forense.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Bruno_Spinosa_de_Martinis_20250907_130258.json,2025-09-23T14:25:55.459430,58,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Artur de Jesus Motheo,"Universidade de São Paulo (USP), Instituto de Química de São Carlos (IQSC)",Professor Titular,"Eletroquímica, tratamento de água, degradação de poluentes.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Artur_de_Jesus_Motheo_20250907_130258.json,2025-09-23T14:25:25.442768,47,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stanislau Bogusz Junior,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor,"Desenvolvimento de métodos analíticos para questões relacionadas ao sabor, qualidade e aspectos de saúde dos componentes dos alimentos; síntese e caracterização físico-química de solventes eutéticos profundos naturais (NADES) para extração de compostos bioativos de resíduos agroindustriais.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Stanislau_Bogusz_Junior_20250907_130258.json,2025-09-23T14:26:35.480108,53,49,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Álvaro José dos Santos Neto,Universidade de São Paulo,Professor Associado 2,"Ciências da Separação; Desenvolvimento e Utilização de Estratégias Modernas para o Preparo e Análise de Amostras Ambientais, Biológicas, Farmacêuticas, e de Alimentos; Técnicas Modernas de Preparo de Amostras; Cromatografia-Espectrometria de Massas; Cromatografia Líquida Miniaturizada; Análise de Fá",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Álvaro_José_dos_Santos_Neto_20250907_130258.json,2025-09-23T14:26:15.469924,54,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vitor Hugo Polisel Pacces,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor e Pesquisador,"Desenvolvimento de ferramentas computacionais para sistemas de gestão da qualidade e química; Sistemas de Gestão da Qualidade em laboratórios, com ênfase em temas como: Boas Práticas de Laboratório (BPL), ISO/IEC 17025, validação de metodologias analíticas, desenvolvimento de ferramentas para químic",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Vitor_Hugo_Polisel_Pacces_20250907_130258.json,2025-09-23T14:25:55.458724,60,52,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ricardo Vessecchi Lourenço,"Universidade de São Paulo. Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Doutor em RDIDP,Termoquímica computacional; Reatividade e mecanismo de fragmentação de moléculas orgânicas em fase gasosa; Espectrometria de massas; Aplicação da química computacional em processos químicos relacionados à espectrometria de massas e interpretação de métodos espectroscópicos.,,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Ricardo_Vessecchi_Lourenço_20250907_130258.json,2025-09-23T14:26:25.476544,55,46,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Roberto Gomes de Souza Berlinck,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Titular,Química e biologia do metabolismo secundário de organismos vivos (invertebrados marinhos e micro-organismos); Descoberta de moléculas biológicas bioativas; Biossíntese e síntese de metabólitos secundários; Biotecnologia marinha e microbiana.,,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Roberto_Gomes_de_Souza_Berlinck_20250907_130258.json,2025-09-23T14:25:45.454626,62,47,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Maria Eugenia Queiroz Nassur,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,Padronização de Métodos Cromatográficos para Análise de Fármacos em Fluidos Biológicos; Técnicas Miniaturizadas de Preparo de Amostras; Desenvolvimento de Fases Extratoras; Automação de Sistemas Analíticos; Validação Analítica.,,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Maria_Eugenia_Queiroz_Nassur_20250907_130258.json,2025-09-23T14:25:35.447278,44,34,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fernanda de Lourdes Souza,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Pesquisadora,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Fernanda_de_Lourdes_Souza_20250907_130258.json,2025-09-23T14:25:25.441207,83,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fritz Cavalcante Huguenin,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Livre-Docente,"Físico-Química, Eletroquímica, Máquinas Ácido-Base, Catalisadores para Baterias de Lítio-ar, Blue Energy.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Fritz_Cavalcante_Huguenin_20250907_130258.json,2025-09-23T14:25:05.433984,76,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Annie Schmaltz Hsiou,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Annie_Schmaltz_Hsiou_20250907_130258.json,2025-09-23T14:25:35.448125,64,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Albérico Borges Ferreira da Silva,"Universidade de São Paulo (USP), Instituto de Química de São Carlos (IQSC)",Professor Titular,"Química Quântica, Química Medicinal.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Albérico_Borges_Ferreira_da_Silva_20250907_130258.json,2025-09-23T14:25:15.435947,79,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Carlos Alberto Montanari,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Titular,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Carlos_Alberto_Montanari_20250907_130258.json,2025-09-23T14:25:15.436567,69,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Carmen Lúcia Cardoso,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Carmen_Lúcia_Cardoso_20250907_130258.json,2025-09-23T14:26:05.466061,92,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Celso Teixeira Mendes Junior,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado III,"identificação humana por DNA, ancestralidade genômica, pigmentação humana e fenotipagem forense por DNA.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Celso_Teixeira_Mendes_Junior_20250907_130258.json,2025-09-23T14:26:05.464884,99,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Danilo Boscolo,"Universidade de São Paulo, FFCL-RP USP",Professor,"Ecologia da Paisagem, Fragmentação de Habitats, Modelagem Ecológica, SIG, Biologia da Conservação, Polinização e interação entre plantas e visitantes florais.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Danilo_Boscolo_20250907_130258.json,2025-09-23T14:26:05.465134,100,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Delia Rita Tapia Blácido,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,"Engenharia, Ciência e Tecnologia de Alimentos, polímeros biodegradáveis e bioativos, bandejas, coberturas de Alimentos, reologia, aproveitamento de resíduos agroindustriais e técnicas de planejamento experimental.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Delia_Rita_Tapia_Blácido_20250907_130258.json,2025-09-23T14:26:05.464405,93,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Eduardo Andrade Botelho de Almeida,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,Taxonomia e sistemática de abelhas; Morfologia de insetos; Biogeografia histórica; Estudos filogenéticos utilizando dados moleculares e morfológicos.,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Eduardo_Andrade_Botelho_de_Almeida_20250907_130258.json,2025-09-23T14:25:35.447666,66,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luiz Henrique Mazo,"Universidade de São Paulo (USP), Instituto de Química de São Carlos (IQSC-USP)",Professor Doutor,"Eletroanalítica; Desenvolvimento e automação de instrumentação analítica; Desenvolvimento de metodologias analíticas aplicadas a pesticidas, fármacos e outras substâncias de interesse biológico.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Luiz_Henrique_Mazo_20250907_130258.json,2025-09-23T14:25:15.436162,78,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Laura Tiemi Okano,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Laura_Tiemi_Okano_20250907_130258.json,2025-09-23T14:25:55.459020,96,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Laudemir Carlos Varanda,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Associado (Livre-Docente),"Nanopartículas metálicas, dispersões coloidais, tamanho e forma de partículas, distribuição de tamanho, estabilidade de colóides, materiais magnéticos, propriedades magnéticas e estruturais, materiais magnéticos para biomedicina.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Laudemir_Carlos_Varanda_20250907_130258.json,2025-09-23T14:25:25.442961,67,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joelma Perez,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Docente,"Eletroquímica e Energias Renováveis; eletrocatálise e desenvolvimento de células a combustível; células a combustível de baixa e alta temperatura e às reações de oxidação de amônia, etanol e ureia, além da redução de nitrogênio e nitrato; produção sustentável de hidrogênio.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Joelma_Perez_20250907_130258.json,2025-09-23T14:25:55.458910,95,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Emerson Ricardo Pansarin,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor,"Biologia Floral e Reprodutiva, Taxonomia Vegetal, Filogenia e Evolução, polinização, biologia floral e biologia reprodutiva de orquídeas (Vanilloideae e Epidendroideae), sistemática e evolução dos sistemas de polinização de Orchidaceae (Vanilloideae e Epidendroideae), inventário florístico de orquíd",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Emerson_Ricardo_Pansarin_20250907_130258.json,2025-09-23T14:25:35.447460,65,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luiz Henrique Vieira,"Universidade de São Paulo (USP), Instituto de Química de São Carlos (IQSC)",Professor Doutor,"Ciência dos Materiais; Catálise Heterogênea; Desenvolvimento de catalisadores; Conversão de CH4, CO2 e CO; Adsorventes catalíticos inorgânicos; Captura e conversão de CO2.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Luiz_Henrique_Vieira_20250907_130258.json,2025-09-23T14:25:05.433285,75,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marcia Nitschke,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Associado (MS 5),"Microbiologia Aplicada, produção de biotensoativos microbianos e sua aplicação na área de alimentos, farmacêutica e ambiental.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Marcia_Nitschke_20250907_130258.json,2025-09-23T14:25:25.441699,84,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paulo Olivi,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Titular,"Eletrocatálise, células a combustível, tratamento eletroquímico de efluentes e preparação de novos materiais eletrocatalíticos.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Paulo_Olivi_20250907_130258.json,2025-09-23T14:25:05.430772,71,40,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Principais Técnicas Experimentais Utilizadas,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Principais_Técnicas_Experimentais_Utilizadas_20250907_130258.json,2025-09-23T14:25:35.448476,86,43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paulo Roberto Vieira Alves,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Paulo_Roberto_Vieira_Alves_20250907_130258.json,2025-09-23T14:26:05.465708,89,41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Modelos Biológicos ou Materiais (Pesquisa Multi-Pesquisadores),"Várias instituições, conforme a lista de pesquisadores.",,"Várias linhas de pesquisa, conforme a lista de pesquisadores.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Modelos_Biológicos_ou_Materiais_Pesquisa_Multi-Pes_20250907_130258.json,2025-09-23T14:25:45.453505,97,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Resumo das Linhas de Pesquisa,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Resumo_das_Linhas_de_Pesquisa_20250907_130258.json,2025-09-23T14:25:25.440841,81,45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tomas Ferreira Domingues,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",,"Ecologia, ecofisiologia vegetal; funcionamento de ecossistemas tropicais, produtividade primária e ciclos biogeoquímicos; controle exercido pela vegetação sobre os ciclos de carbono, nitrogênio e água.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Tomas_Ferreira_Domingues_20250907_130258.json,2025-09-23T14:25:05.432022,74,51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Thereza Amélia Soares da Silva,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Thereza_Amélia_Soares_da_Silva_20250907_130258.json,2025-09-23T14:25:35.448303,87,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wagner Ferreira dos Santos,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,"Bioquímica, Neuroquímica e Neurofarmacologia, com foco em compostos neuroativos de venenos de aranhas e vespas sociais, sistemas glutamatérgico e GABAérgico; Conservação de primatas do gênero Alouatta.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Wagner_Ferreira_dos_Santos_20250907_130258.json,2025-09-23T14:25:35.446371,68,53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wilfried Klein,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,"Fisiologia e Morfologia, com ênfase em Fisiologia Comparada e Morfologia Funcional; Vertebrados, respiração, ecofisiologia.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Wilfried_Klein_20250907_130258.json,2025-09-23T14:26:05.465925,90,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
