nome,instituicao,titulacao,linhas_pesquisa,curriculo_lattes,pontuacao_PA,pontuacao_S,pontuacao_C,pontuacao_F,pontuacao_media,classificacao_PA,classificacao_S,classificacao_C,classificacao_F,fator_N1,fator_N2,classificacao_final,justificativa_classificacao,arquivo_origem,timestamp,rank,rank_categoria,PA_PA1,PA_PA2,PA_PA3,PA_PA4,S_S1,S_S2,S_S3,C_C1,C_C2,C_C3,C_C4,C_C5,F_F1,F_F2,F_F3,F_F4,N_N1,N_N2
Lilian Al-chueyr Pereira Martins,"Universidade de São Paulo (USP), Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professora Associada,"História das Ciências da Vida, História da Genética e Evolução, Filosofia da Biologia, aplicações da História e Filosofia da Biologia ao Ensino de Ciências.",,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.5, poucas categorias relevantes",FAPESP_Lilian_Al-chueyr_Pereira_Martins_20250907_130258.json,2025-09-22T14:43:46.501071,46,40,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
Luiz Henrique Mazo,"Universidade de São Paulo (USP), Instituto de Química de São Carlos (IQSC-USP)",Professor Doutor,"Eletroanalítica; Desenvolvimento e automação de instrumentação analítica; Desenvolvimento de metodologias analíticas aplicadas a pesticidas, fármacos e outras substâncias de interesse biológico.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Luiz_Henrique_Mazo_20250907_130258.json,2025-09-22T14:43:31.428782,57,41,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Luiz Henrique Vieira,"Universidade de São Paulo (USP), Instituto de Química de São Carlos (IQSC)",Professor Doutor,"Ciência dos Materiais; Catálise Heterogênea; Desenvolvimento de catalisadores; Conversão de CH4, CO2 e CO; Adsorventes catalíticos inorgânicos; Captura e conversão de CO2.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Luiz_Henrique_Vieira_20250907_130258.json,2025-09-22T14:43:29.418310,56,42,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Marcelo Firmino de Oliveira,"Universidade de São Paulo (USP), Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Docente,Química Forense; Eletrodos quimicamente modificados; Empreendedorismo em química; Eletroanalítica.,,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Marcelo_Firmino_de_Oliveira_20250907_130258.json,2025-09-22T14:43:26.409362,60,43,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Marcos Roberto de Vasconcelos Lanza,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Associado nível 3 (MS 5.3),"Eletroquímica ambiental, eletroquímica aplicada, eletrocatalisadores, eletrodos de difusão gasosa, eletrogeração de peróxido de hidrogênio, tratamento eletroquímico de efluentes, reatores eletroquímicos, processos eletroquímicos oxidativos avançados (PEOA) associados ao tratamento de efluentes.",,1.6666666666666665,0.0,2.0,0.0,0.9166666666666666,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.9, poucas categorias relevantes",FAPESP_Marcos_Roberto_de_Vasconcelos_Lanza_20250907_130258.json,2025-09-22T14:43:38.461966,21,44,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
Maria Lúcia Arruda de Moura Campos,Universidade de São Paulo - Ribeirão Preto,Professora Associada,"Oceanografia Química, Química Analítica, Química da Atmosfera, Educação em Química, Química da atmosfera de região canavieira impactada pela queima de biomassa, políticas públicas para setores de transporte e agrícola.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Maria_Lúcia_Arruda_de_Moura_Campos_20250907_130258.json,2025-09-22T14:43:38.462396,68,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Maria Olímpia de Oliveira Rezende,"Universidade de São Paulo, Instituto de Química de São Carlos",Professora Associada,"Química ambiental, ciclagem da matéria orgânica, vermicompostagem, tratamento de efluentes, avaliação de bioerbicidas, química das substâncias húmicas, reaproveitamento de resíduos agroindustriais, ensino de química.",,3.333333333333333,0.0,2.0,2.5,1.9583333333333333,BAIXA,BAIXA,BAIXA,MODERADA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 2.0, poucas categorias relevantes",FAPESP_Maria_Olímpia_de_Oliveira_Rezende_20250907_130258.json,2025-09-22T14:43:38.462843,4,46,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
María Sol Brassesco Annichini,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professora Associada MS5-1 (RDIDP),"Oncogenética, marcadores moleculares de neoplasias malignas da infância, alternativas terapêuticas, aplicações biotecnológicas para tratamento de lesões ósseas.",,0.0,3.333333333333333,0.0,2.5,1.4583333333333333,BAIXA,MODERADA,BAIXA,MODERADA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 1.5, poucas categorias relevantes",FAPESP_María_Sol_Brassesco_Annichini_20250907_130258.json,2025-09-22T14:43:40.473317,8,47,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
Max Cardoso Langer,"Universidade de São Paulo, campus de Ribeirão Preto",Professor Titular,"Triássico, Dinosauria, Filogenia, Chelonii, Rhynchosauria, Crocodyliformes e Bioestratigrafia.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,True,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Max_Cardoso_Langer_20250907_130258.json,2025-09-22T14:43:33.439365,77,48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Miguel Joaquim Dabdoub Paz,"Universidade de São Paulo, Campus de Ribeirão Preto",Professor Associado e Pesquisador,"Biodiesel, bioquerosene e bioJet fuel; teluretos vinílicos; transmetalação; transesterificação; teluroacetilenos e telurobutadienos; combustíveis e biocombustíveis; tecnologia e conseqüências dos seus usos.",,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.5, poucas categorias relevantes",FAPESP_Miguel_Joaquim_Dabdoub_Paz_20250907_130258.json,2025-09-22T14:43:43.488770,48,49,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
Márcia Andreia Mesquita Silva da Veiga,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professora Associada,"Técnicas espectroanalíticas para determinação isotópica e elementar; procedimentos de preparação de amostras; detecção e quantificação de nanomateriais e suas implicações toxicológicas; ensaios de bioacessibilidade (gástrica, pulmonar e dérmica) em alimentos e solos; análise e detecção de microtraço",,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.5, poucas categorias relevantes",FAPESP_Márcia_Andreia_Mesquita_Silva_da_Veiga_20250907_130258.json,2025-09-22T14:43:47.505611,47,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
Objetivos Científicos,Várias instituições listadas na página.,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,True,True,CLIENTE INADEQUADO,Cliente inadequado: sem uso de proteínas recombinantes e área não correlata à biotecnologia,FAPESP_Objetivos_Científicos_20250907_130258.json,2025-09-22T14:43:48.507395,114,51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
Osvaldo Antonio Serra,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Titular aposentado (Colaborador Sênior),"Terras raras, sol-gel, luminescência, nanocompósitos, catalisadores, porfirinas, bioinorgânica, recuperação de terras raras, MOFs.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,True,True,CLIENTE INADEQUADO,Cliente inadequado: sem uso de proteínas recombinantes e área não correlata à biotecnologia,FAPESP_Osvaldo_Antonio_Serra_20250907_130258.json,2025-09-22T14:43:43.487702,106,52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
Paulo Roberto Vieira Alves,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,True,True,CLIENTE INADEQUADO,Cliente inadequado: sem uso de proteínas recombinantes e área não correlata à biotecnologia,FAPESP_Paulo_Roberto_Vieira_Alves_20250907_130258.json,2025-09-22T14:43:41.478323,89,53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
Rafael Martos Buoro,Universidade de São Paulo,Professor Doutor,Química Analítica; Sensores Eletroquímicos Biomiméticos; Biossensores Eletroquímicos; Sustentabilidade em Eletroanálise; Solventes Eutéticos Profundos Naturais,,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Rafael_Martos_Buoro_20250907_130258.json,2025-09-22T14:43:47.505010,54,54,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Resumo das Linhas de Pesquisa,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,True,True,CLIENTE INADEQUADO,Cliente inadequado: sem uso de proteínas recombinantes e área não correlata à biotecnologia,FAPESP_Resumo_das_Linhas_de_Pesquisa_20250907_130258.json,2025-09-22T14:43:32.434289,79,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
Ricardo Vessecchi Lourenço,"Universidade de São Paulo. Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Doutor em RDIDP,Termoquímica computacional; Reatividade e mecanismo de fragmentação de moléculas orgânicas em fase gasosa; Espectrometria de massas; Aplicação da química computacional em processos químicos relacionados à espectrometria de massas e interpretação de métodos espectroscópicos.,,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Ricardo_Vessecchi_Lourenço_20250907_130258.json,2025-09-22T14:43:45.495307,64,56,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Roberto Gomes de Souza Berlinck,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Titular,Química e biologia do metabolismo secundário de organismos vivos (invertebrados marinhos e micro-organismos); Descoberta de moléculas biológicas bioativas; Biossíntese e síntese de metabólitos secundários; Biotecnologia marinha e microbiana.,,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Roberto_Gomes_de_Souza_Berlinck_20250907_130258.json,2025-09-22T14:43:37.457912,67,57,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Roberto Luiz Andrade Haiduke,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Associado,Química Teórica; Investigações sobre intensidades de infravermelho; Cargas atômicas; Teoria Quântica de Átomos em Moléculas; Descritores de topologia da densidade eletrônica; Tensores polares; Desenvolvimento de conjuntos de funções de base; Cálculos relativísticos de átomos e moléculas; Mecanismos ,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Roberto_Luiz_Andrade_Haiduke_20250907_130258.json,2025-09-22T14:43:48.506639,113,58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Rodrigo Augusto Santinelo Pereira,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,Ecologia; Interações inseto-planta; Ecologia e biologia reprodutiva de figueiras.,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,True,True,CLIENTE INADEQUADO,Cliente inadequado: sem uso de proteínas recombinantes e área não correlata à biotecnologia,FAPESP_Rodrigo_Augusto_Santinelo_Pereira_20250907_130258.json,2025-09-22T14:43:42.482758,91,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
Salete Linhares Queiroz,"Universidade de São Paulo (USP), Instituto de Química de São Carlos (IQSC)",Professora Livre-Docente,Educação em Química; Linguagem e cognição; Tecnologias digitais de informação e comunicação; Estado da arte no ensino de química.,,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.5, poucas categorias relevantes",FAPESP_Salete_Linhares_Queiroz_20250907_130258.json,2025-09-22T14:43:39.467661,49,60,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
Sergio Antonio Spinola Machado,"Universidade de São Paulo (USP), Instituto de Química de São Carlos (IQSC)",Professor Associado 3,"Química, com ênfase em Eletroanalítica.",,3.333333333333333,0.0,0.0,0.0,0.8333333333333333,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.8, poucas categorias relevantes",FAPESP_Sergio_Antonio_Spinola_Machado_20250907_130258.json,2025-09-22T14:43:37.457617,27,61,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Sergio Emanuel Galembeck,"Universidade de São Paulo (USP), Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Doutor 2,"Química quântica molecular e ligação química; Ligações de hidrogênio; Interações entre anéis aromáticos (""stacking""); Ligações intermoleculares; Aromaticidade; Química quântica computacional para o ensino universitário.",,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,BAIXA,BAIXA,True,True,CLIENTE INADEQUADO,Cliente inadequado: sem uso de proteínas recombinantes e área não correlata à biotecnologia,FAPESP_Sergio_Emanuel_Galembeck_20250907_130258.json,2025-09-22T14:43:34.444917,44,62,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
Stanislau Bogusz Junior,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor,"Desenvolvimento de métodos analíticos para questões relacionadas ao sabor, qualidade e aspectos de saúde dos componentes dos alimentos; síntese e caracterização físico-química de solventes eutéticos profundos naturais (NADES) para extração de compostos bioativos de resíduos agroindustriais.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Stanislau_Bogusz_Junior_20250907_130258.json,2025-09-22T14:43:47.505843,53,63,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Ubirajara Pereira Rodrigues Filho,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Livre Docente,Processo Sol-gel; Materiais Híbridos Orgânico-Inorgânico e Filmes Multicamadas Híbridos; Filmes antimicrobianos; Materiais Odontológicos; CO2 como matéria prima para síntese de Materiais; Fotocromismo e fotocatálise; adesão e adesivos.,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,True,True,CLIENTE INADEQUADO,Cliente inadequado: sem uso de proteínas recombinantes e área não correlata à biotecnologia,FAPESP_Ubirajara_Pereira_Rodrigues_Filho_20250907_130258.json,2025-09-22T14:43:42.483933,107,64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
Wagner Ferreira dos Santos,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,"Bioquímica, Neuroquímica e Neurofarmacologia, com foco em compostos neuroativos de venenos de aranhas e vespas sociais, sistemas glutamatérgico e GABAérgico; Conservação de primatas do gênero Alouatta.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Wagner_Ferreira_dos_Santos_20250907_130258.json,2025-09-22T14:43:34.444395,76,65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Wilfried Klein,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,"Fisiologia e Morfologia, com ênfase em Fisiologia Comparada e Morfologia Funcional; Vertebrados, respiração, ecofisiologia.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,True,True,CLIENTE INADEQUADO,Cliente inadequado: sem uso de proteínas recombinantes e área não correlata à biotecnologia,FAPESP_Wilfried_Klein_20250907_130258.json,2025-09-22T14:43:41.478624,90,66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
Yassuko Iamamoto,Universidade de São Paulo,Professor Titular Colaborador Sênior,Química Bio-Inorgânica; Porfirinas; Metaloporfirinas (MeP); MeP imobilizados em sílicas mesoporosas; Catálise biomimética; Metabolismo oxidativo de fármacos; Substâncias bioativas; Pesticidas; Pedagogia universitária.,,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,BAIXA,BAIXA,True,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.5, poucas categorias relevantes",FAPESP_Yassuko_Iamamoto_20250907_130258.json,2025-09-22T14:43:30.423964,43,67,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
